prompt_version,question_id,run_id,precision,recall,f1,jaccard,n_pred,n_ref,n_inter
v2,Q158,12,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,13,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,14,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,15,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,16,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,17,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,18,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,19,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,20,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,21,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,22,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,23,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,24,0.0,0.0,0.0,0.0,1,4,0
v2,Q158,25,0.0,0.0,0.0,0.0,1,4,0
v2,Q159,1,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,2,1.0,0.2,0.33333333333333337,0.2,1,5,1
v2,Q159,3,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,4,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,5,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,6,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,7,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,8,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,9,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,10,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,11,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,12,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,13,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,14,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,15,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,16,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,17,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,18,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,19,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,20,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,21,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,22,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,23,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,24,0.0,0.0,0.0,0.0,1,5,0
v2,Q159,25,0.0,0.0,0.0,0.0,1,5,0
v2,Q16,1,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,2,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,3,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,4,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,5,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,6,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,7,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,8,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,11,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,14,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,15,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,16,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,18,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,19,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,21,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,22,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,24,0.0,0.0,0.0,0.0,1,1,0
v2,Q16,25,0.0,0.0,0.0,0.0,1,1,0
v2,Q160,1,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,2,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,3,0.0,0.0,0.0,0.0,0,7,0
v2,Q160,4,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,5,0.0,0.0,0.0,0.0,1,7,0
v2,Q160,6,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,7,0.0,0.0,0.0,0.0,1,7,0
v2,Q160,8,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,9,0.0,0.0,0.0,0.0,1,7,0
v2,Q160,10,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,11,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,12,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,13,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,14,0.0,0.0,0.0,0.0,1,7,0
v2,Q160,15,0.0,0.0,0.0,0.0,1,7,0
v2,Q160,16,0.0,0.0,0.0,0.0,1,7,0
v2,Q160,17,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,18,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,19,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,20,0.0,0.0,0.0,0.0,1,7,0
v2,Q160,21,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,22,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,23,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q160,24,0.0,0.0,0.0,0.0,1,7,0
v2,Q160,25,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q161,1,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q161,2,0.0,0.0,0.0,0.0,1,7,0
v2,Q161,3,0.0,0.0,0.0,0.0,1,7,0
v2,Q161,4,0.0,0.0,0.0,0.0,0,7,0
v2,Q161,5,0.0,0.0,0.0,0.0,0,7,0
v2,Q161,6,0.0,0.0,0.0,0.0,0,7,0
v2,Q161,7,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q161,8,0.0,0.0,0.0,0.0,0,7,0
v2,Q161,9,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q161,10,0.0,0.0,0.0,0.0,1,7,0
v2,Q161,11,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q161,12,0.0,0.0,0.0,0.0,0,7,0
v2,Q161,13,0.0,0.0,0.0,0.0,1,7,0
v2,Q161,14,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q161,15,0.0,0.0,0.0,0.0,0,7,0
v2,Q161,16,0.0,0.0,0.0,0.0,1,7,0
v2,Q161,17,0.0,0.0,0.0,0.0,0,7,0
v2,Q161,18,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q161,19,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q161,20,0.0,0.0,0.0,0.0,1,7,0
v2,Q161,21,0.0,0.0,0.0,0.0,0,7,0
v2,Q161,22,0.0,0.0,0.0,0.0,1,7,0
v2,Q161,23,0.0,0.0,0.0,0.0,1,7,0
v2,Q161,24,0.0,0.0,0.0,0.0,0,7,0
v2,Q161,25,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q162,1,1.0,0.1,0.18181818181818182,0.1,1,10,1
v2,Q162,2,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,3,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,4,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,5,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,6,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,7,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,8,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,9,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,10,1.0,0.1,0.18181818181818182,0.1,1,10,1
v2,Q162,11,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,12,1.0,0.1,0.18181818181818182,0.1,1,10,1
v2,Q162,13,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,14,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,15,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,16,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,17,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,18,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,19,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,20,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,21,1.0,0.1,0.18181818181818182,0.1,1,10,1
v2,Q162,22,1.0,0.1,0.18181818181818182,0.1,1,10,1
v2,Q162,23,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,24,0.0,0.0,0.0,0.0,1,10,0
v2,Q162,25,0.0,0.0,0.0,0.0,1,10,0
v2,Q163,1,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,2,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,3,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,4,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,5,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,6,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,7,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q163,8,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,9,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q163,10,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,11,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,12,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q163,13,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q163,14,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,15,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q163,16,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,17,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,18,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q163,19,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,20,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,21,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,22,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,23,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,24,0.0,0.0,0.0,0.0,1,7,0
v2,Q163,25,1.0,0.14285714285714285,0.25,0.14285714285714285,1,7,1
v2,Q17,1,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,2,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,3,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,4,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,5,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,6,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,7,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,8,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,11,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,14,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,15,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,16,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,18,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,19,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,21,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,22,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,24,0.0,0.0,0.0,0.0,1,1,0
v2,Q17,25,0.0,0.0,0.0,0.0,1,1,0
v2,Q18,1,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,2,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,3,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,4,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,5,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,6,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,7,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,8,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,9,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,10,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,11,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,12,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,13,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,14,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,15,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,16,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,17,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,18,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,19,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,20,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,21,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,22,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,23,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,24,0.0,0.0,0.0,0.0,0,1,0
v2,Q18,25,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,1,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,2,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,3,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,4,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,5,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,6,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,7,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,8,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,9,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,10,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,11,0.0,0.0,0.0,0.0,1,1,0
v2,Q19,12,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,13,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,14,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,15,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,16,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,17,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,18,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,19,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,20,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,21,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,22,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,23,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,24,0.0,0.0,0.0,0.0,0,1,0
v2,Q19,25,0.0,0.0,0.0,0.0,0,1,0
v2,Q2,1,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,2,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,3,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,4,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,5,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,6,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,7,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,8,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,9,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,10,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,11,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,12,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,13,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,14,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,15,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,16,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,17,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,18,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,19,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,20,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,21,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,22,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,23,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,24,0.0,0.0,0.0,0.0,1,5,0
v2,Q2,25,0.0,0.0,0.0,0.0,1,5,0
v2,Q20,1,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,2,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,3,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,4,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,5,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,6,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,7,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,8,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,11,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,14,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,15,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,16,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,18,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,19,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,21,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,22,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,24,0.0,0.0,0.0,0.0,1,1,0
v2,Q20,25,0.0,0.0,0.0,0.0,1,1,0
v2,Q21,1,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,2,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,3,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,4,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,5,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,6,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,7,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,8,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,9,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,10,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,11,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,12,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,13,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,14,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,15,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,16,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,17,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,18,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,19,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,20,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,21,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,22,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,23,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,24,0.0,0.0,0.0,0.0,1,2,0
v2,Q21,25,0.0,0.0,0.0,0.0,1,2,0
v2,Q22,1,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,2,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,3,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,4,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,5,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,6,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,7,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,8,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,9,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,11,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,12,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,14,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,15,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,16,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,18,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,19,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,21,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,22,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,23,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,24,0.0,0.0,0.0,0.0,1,1,0
v2,Q22,25,0.0,0.0,0.0,0.0,1,1,0
v2,Q23,1,0.0,0.0,0.0,0.0,1,1,0
v2,Q23,2,0.0,0.0,0.0,0.0,1,1,0
v2,Q23,3,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,4,0.0,0.0,0.0,0.0,1,1,0
v2,Q23,5,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,6,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,7,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,8,0.0,0.0,0.0,0.0,1,1,0
v2,Q23,9,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,10,0.0,0.0,0.0,0.0,1,1,0
v2,Q23,11,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,12,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,13,0.0,0.0,0.0,0.0,1,1,0
v2,Q23,14,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,15,0.0,0.0,0.0,0.0,1,1,0
v2,Q23,16,0.0,0.0,0.0,0.0,1,1,0
v2,Q23,17,0.0,0.0,0.0,0.0,1,1,0
v2,Q23,18,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,19,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,20,0.0,0.0,0.0,0.0,1,1,0
v2,Q23,21,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,22,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,23,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,24,0.0,0.0,0.0,0.0,0,1,0
v2,Q23,25,0.0,0.0,0.0,0.0,0,1,0
v2,Q24,1,0.0,0.0,0.0,0.0,0,8,0
v2,Q24,2,0.0,0.0,0.0,0.0,0,8,0
v2,Q24,3,0.0,0.0,0.0,0.0,0,8,0
v2,Q24,4,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,5,0.0,0.0,0.0,0.0,0,8,0
v2,Q24,6,0.0,0.0,0.0,0.0,0,8,0
v2,Q24,7,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,8,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,9,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,10,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,11,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,12,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,13,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,14,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,15,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,16,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,17,0.0,0.0,0.0,0.0,0,8,0
v2,Q24,18,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,19,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,20,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,21,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,22,0.0,0.0,0.0,0.0,1,8,0
v2,Q24,23,0.0,0.0,0.0,0.0,0,8,0
v2,Q24,24,0.0,0.0,0.0,0.0,0,8,0
v2,Q24,25,0.0,0.0,0.0,0.0,1,8,0
v2,Q25,1,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,2,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,3,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,4,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,5,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,6,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,7,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,8,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,9,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,10,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,11,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,12,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,13,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,14,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,15,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,16,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,17,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,18,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,19,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,20,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,21,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,22,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,23,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,24,0.0,0.0,0.0,0.0,1,4,0
v2,Q25,25,0.0,0.0,0.0,0.0,1,4,0
v2,Q26,1,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,2,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,3,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,4,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,5,0.0,0.0,0.0,0.0,1,4,0
v2,Q26,6,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,7,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,8,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,9,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,10,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,11,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,12,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,13,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,14,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,15,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,16,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,17,0.0,0.0,0.0,0.0,1,4,0
v2,Q26,18,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,19,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,20,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,21,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,22,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,23,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,24,0.0,0.0,0.0,0.0,0,4,0
v2,Q26,25,0.0,0.0,0.0,0.0,0,4,0
