question_id,run_id,subject_curie,object_curie,edge_key,raw_json
Q2,17,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:associated_with|NCBIGene:673,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q2,17,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:disease_has_basis_in|NCBIGene:673,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q2,17,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:related_to|NCBIGene:673,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q2,18,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:associated_with|NCBIGene:673,"{""edges"": [{""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:related_to""}]}"
Q2,18,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:disease_has_basis_in|NCBIGene:673,"{""edges"": [{""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:related_to""}]}"
Q2,18,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:genetically_associated_with|NCBIGene:673,"{""edges"": [{""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:related_to""}]}"
Q2,18,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:related_to|NCBIGene:673,"{""edges"": [{""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:related_to""}]}"
Q2,19,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:associated_with|NCBIGene:673,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q2,19,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:disease_has_basis_in|NCBIGene:673,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q2,19,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:genetically_associated_with|NCBIGene:673,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q2,19,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:related_to|NCBIGene:673,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q2,20,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:associated_with|NCBIGene:673,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:related_to""}]}"
Q2,20,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:disease_has_basis_in|NCBIGene:673,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:related_to""}]}"
Q2,20,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:genetically_associated_with|NCBIGene:673,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:related_to""}]}"
Q2,20,MONDO:0018310,NCBIGene:673,MONDO:0018310|biolink:related_to|NCBIGene:673,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:related_to""}]}"
Q3,1,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:associated_with|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:gene_associated_with_condition""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:contributes_to""}, {""predicate"": ""biolink:related_to""}]}"
Q3,1,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:contributes_to|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:gene_associated_with_condition""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:contributes_to""}, {""predicate"": ""biolink:related_to""}]}"
Q3,1,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:disease_has_basis_in|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:gene_associated_with_condition""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:contributes_to""}, {""predicate"": ""biolink:related_to""}]}"
Q3,1,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:gene_associated_with_condition|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:gene_associated_with_condition""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:contributes_to""}, {""predicate"": ""biolink:related_to""}]}"
Q3,1,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:genetically_associated_with|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:gene_associated_with_condition""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:contributes_to""}, {""predicate"": ""biolink:related_to""}]}"
Q3,1,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:related_to|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:gene_associated_with_condition""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:contributes_to""}, {""predicate"": ""biolink:related_to""}]}"
Q3,2,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""}]}"
Q3,2,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:contributes_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""}]}"
Q3,2,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:disease_has_basis_in|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""}]}"
Q3,2,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:gene_associated_with_condition|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""}]}"
Q3,2,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:genetically_associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""}]}"
Q3,3,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""}]}"
Q3,3,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:contributes_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""}]}"
Q3,3,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:disease_has_basis_in|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""}]}"
Q3,3,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:gene_associated_with_condition|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""}]}"
Q3,3,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:genetically_associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""}]}"
Q3,4,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:related_to""}]}"
Q3,4,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:contributes_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:related_to""}]}"
Q3,4,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:disease_has_basis_in|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:related_to""}]}"
Q3,4,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:gene_associated_with_condition|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:related_to""}]}"
Q3,4,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:genetically_associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:related_to""}]}"
Q3,4,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:related_to""}]}"
Q3,5,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,5,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:contributes_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,5,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:disease_has_basis_in|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,5,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:gene_associated_with_condition|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,5,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:genetically_associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,6,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,6,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:contributes_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,6,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:disease_has_basis_in|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,6,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:gene_associated_with_condition|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,6,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:genetically_associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,7,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,7,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:contributes_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,7,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:disease_has_basis_in|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,7,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:gene_associated_with_condition|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,7,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:genetically_associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,7,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:predisposes_to_condition|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,7,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,8,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,8,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:contributes_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,8,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:disease_has_basis_in|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,8,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:gene_associated_with_condition|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,8,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:genetically_associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,8,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:predisposes_to_condition|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,8,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:predisposes_to_condition""},{""predicate"":""biolink:related_to""}]}"
Q3,9,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,9,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:contributes_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,9,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:disease_has_basis_in|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,9,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:gene_associated_with_condition|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,9,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:genetically_associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:contributes_to""}]}"
Q3,10,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:associated_with|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:gene_associated_with_condition""}, {""predicate"": ""biolink:contributes_to""}]}"
Q3,10,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:contributes_to|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:gene_associated_with_condition""}, {""predicate"": ""biolink:contributes_to""}]}"
Q3,10,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:disease_has_basis_in|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:gene_associated_with_condition""}, {""predicate"": ""biolink:contributes_to""}]}"
Q3,10,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:gene_associated_with_condition|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:gene_associated_with_condition""}, {""predicate"": ""biolink:contributes_to""}]}"
Q3,10,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:genetically_associated_with|NCBIGene:7157,"{""edges"": [{""predicate"": ""biolink:disease_has_basis_in""}, {""predicate"": ""biolink:associated_with""}, {""predicate"": ""biolink:genetically_associated_with""}, {""predicate"": ""biolink:gene_associated_with_condition""}, {""predicate"": ""biolink:contributes_to""}]}"
Q3,11,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q3,11,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:contributes_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q3,11,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:disease_has_basis_in|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q3,11,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:gene_associated_with_condition|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q3,11,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:genetically_associated_with|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
Q3,11,MONDO:0005061,NCBIGene:7157,MONDO:0005061|biolink:related_to|NCBIGene:7157,"{""edges"":[{""predicate"":""biolink:gene_associated_with_condition""},{""predicate"":""biolink:genetically_associated_with""},{""predicate"":""biolink:disease_has_basis_in""},{""predicate"":""biolink:contributes_to""},{""predicate"":""biolink:associated_with""},{""predicate"":""biolink:related_to""}]}"
