question_id	run_id	curie1	curie2	gpt_edges	kg_edges	matched_edges	tp	fp	fn	precision	recall	f1	has_any_gpt_edge	has_any_match
Q25	74	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	75	MONDO:0005233	NCBIGene:7157	2	4	0	0	2	4	0.0	0.0	0.0	1	0
Q25	76	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	77	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	78	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	79	MONDO:0005233	NCBIGene:7157	2	4	0	0	2	4	0.0	0.0	0.0	1	0
Q25	80	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	81	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	82	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	83	MONDO:0005233	NCBIGene:7157	2	4	0	0	2	4	0.0	0.0	0.0	1	0
Q25	84	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	85	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	86	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	87	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	88	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	89	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	90	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	91	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	92	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	93	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	94	MONDO:0005233	NCBIGene:7157	2	4	0	0	2	4	0.0	0.0	0.0	1	0
Q25	95	MONDO:0005233	NCBIGene:7157	2	4	0	0	2	4	0.0	0.0	0.0	1	0
Q25	96	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	97	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	98	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	99	MONDO:0005233	NCBIGene:7157	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q25	100	MONDO:0005233	NCBIGene:7157	2	4	0	0	2	4	0.0	0.0	0.0	1	0
Q26	1	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	2	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	3	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	4	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	5	NCBIGene:7124	CHEBI:5855	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q26	6	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	7	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	8	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	9	NCBIGene:7124	CHEBI:5855	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q26	10	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	11	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	12	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	13	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	14	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	15	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	16	NCBIGene:7124	CHEBI:5855	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q26	17	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	18	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	19	NCBIGene:7124	CHEBI:5855	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q26	20	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	21	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	22	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	23	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	24	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	25	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	26	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	27	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	28	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	29	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	30	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	31	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	32	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	33	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	34	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	35	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	36	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	37	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	38	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	39	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	40	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	41	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	42	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	43	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	44	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	45	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	46	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	47	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	48	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	49	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	50	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	51	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	52	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	53	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	54	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	55	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	56	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	57	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	58	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	59	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	60	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	61	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	62	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	63	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	64	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	65	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	66	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	67	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	68	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	69	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	70	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	71	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	72	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	73	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	74	NCBIGene:7124	CHEBI:5855	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q26	75	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	76	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	77	NCBIGene:7124	CHEBI:5855	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q26	78	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	79	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	80	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	81	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	82	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	83	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	84	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	85	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	86	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	87	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	88	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	89	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	90	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	91	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	92	NCBIGene:7124	CHEBI:5855	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q26	93	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	94	NCBIGene:7124	CHEBI:5855	1	4	0	0	1	4	0.0	0.0	0.0	1	0
Q26	95	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	96	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	97	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	98	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	99	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q26	100	NCBIGene:7124	CHEBI:5855	0	4	0	0	0	4	0.0	0.0	0.0	0	0
Q27	1	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	2	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	3	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	4	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	5	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	6	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	7	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	8	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	9	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	10	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	11	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	12	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	13	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	14	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	15	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	16	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	17	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	18	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	19	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	20	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	21	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	22	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	23	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	24	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	25	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	26	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	27	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	28	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	29	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	30	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	31	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	32	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	33	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	34	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	35	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	36	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	37	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	38	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	39	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	40	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	41	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	42	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	43	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	44	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	45	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	46	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	47	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	48	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	49	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	50	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	51	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	52	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	53	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	54	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	55	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	56	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	57	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	58	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	59	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	60	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	61	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	62	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	63	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	64	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	65	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	66	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	67	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	68	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	69	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	70	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	71	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	72	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	73	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	74	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	75	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	76	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	77	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	78	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	79	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	80	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	81	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	82	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	83	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	84	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	85	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	86	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	87	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	88	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	89	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	90	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	91	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	92	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	93	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	94	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	95	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	96	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	97	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	98	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	99	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q27	100	MONDO:0005148	CHEBI:10033	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q28	1	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	2	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	3	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	4	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	5	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	6	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	7	NCBIGene:348	CHEBI:6801	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q28	8	NCBIGene:348	CHEBI:6801	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q28	9	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	10	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	11	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	12	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	13	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	14	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	15	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	16	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	17	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	18	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	19	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	20	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	21	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	22	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	23	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	24	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	25	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	26	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	27	NCBIGene:348	CHEBI:6801	2	1	0	0	2	1	0.0	0.0	0.0	1	0
Q28	28	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	29	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	30	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	31	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	32	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	33	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	34	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	35	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	36	NCBIGene:348	CHEBI:6801	2	1	0	0	2	1	0.0	0.0	0.0	1	0
Q28	37	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q28	38	NCBIGene:348	CHEBI:6801	0	1	0	0	0	1	0.0	0.0	0.0	0	0
