question_id	query_edge_key	edge_id	subject	predicate	object	subject_label	object_label	provenance
Q49	e0	e_4	MONDO:0850282	biolink:subclass_of	MONDO:0004979	chronic asthma	asthma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q49	e0	e_5	MONDO:0004784	biolink:subclass_of	MONDO:0004979	allergic asthma	asthma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q49	e0	e_1_e_4	MONDO:0004979	biolink:treats_or_applied_or_studied_to_treat	MONDO:0850282	asthma	chronic asthma	infores:automat-robokop(primary_knowledge_source)
Q49	e0	e_3_e_5	MONDO:0004979	biolink:treats_or_applied_or_studied_to_treat	MONDO:0004784	asthma	allergic asthma	infores:automat-robokop(primary_knowledge_source)
Q50	e0	e_1	MONDO:0004979	biolink:related_to	NCBIGene:1956	asthma	EGFR	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q51	e0	e_1	CHEBI:10033	biolink:affects	NCBIGene:3569	Warfarin	IL6	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q51	e0	e_2	CHEBI:10033	biolink:affects	NCBIGene:3569	Warfarin	IL6	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q52	e0	e_1	MONDO:0005148	biolink:related_to	NCBIGene:348	type 2 diabetes mellitus	APOE	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q52	e0	e_2	NCBIGene:348	biolink:genetically_associated_with	MONDO:0005148	APOE	type 2 diabetes mellitus	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q53	e0	e_1	CHEBI:41774	biolink:affects	NCBIGene:348	Tamoxifen	APOE	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q53	e0	e_2	NCBIGene:348	biolink:affects_response_to	CHEBI:41774	APOE	Tamoxifen	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q54	e0	e_1	CHEBI:15365	biolink:affects	NCBIGene:348	Aspirin	APOE	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q54	e0	e_2	CHEBI:15365	biolink:affects	NCBIGene:348	Aspirin	APOE	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q55	e0	e_1	MONDO:0004975	biolink:related_to	NCBIGene:7124	Alzheimer disease	TNF	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q55	e0	e_2	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0004975	TNF	Alzheimer disease	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q55	e0	e_3	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0004975	TNF	Alzheimer disease	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q55	e0	e_4	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0100087	TNF	familial Alzheimer disease	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q55	e0	e_5	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0004975	TNF	Alzheimer disease	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q55	e0	e_6	MONDO:0100087	biolink:subclass_of	MONDO:0004975	familial Alzheimer disease	Alzheimer disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q55	e0	e_4_e_6	MONDO:0004975	biolink:genetically_associated_with	MONDO:0100087	Alzheimer disease	familial Alzheimer disease	infores:automat-robokop(primary_knowledge_source)
Q56	e0	e_1	CHEBI:10033	biolink:contributes_to	MONDO:0008383	Warfarin	rheumatoid arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q56	e0	e_2	CHEBI:10033	biolink:treats_or_applied_or_studied_to_treat	MONDO:0008383	Warfarin	rheumatoid arthritis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q56	e0	e_3	CHEBI:10033	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005306	Warfarin	ankylosing spondylitis	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q56	e0	e_4	CHEBI:10033	biolink:has_adverse_event	MONDO:0008383	Warfarin	rheumatoid arthritis	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q56	e0	e_5	CHEBI:10033	biolink:has_adverse_event	MONDO:0011849	Warfarin	psoriatic arthritis	infores:faers(primary_knowledge_source);infores:drugcentral(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q56	e0	e_6	MONDO:0005306	biolink:subclass_of	MONDO:0008383	ankylosing spondylitis	rheumatoid arthritis	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q56	e0	e_7	MONDO:0011849	biolink:subclass_of	MONDO:0008383	psoriatic arthritis	rheumatoid arthritis	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q56	e0	e_3_e_6	MONDO:0008383	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005306	rheumatoid arthritis	ankylosing spondylitis	infores:automat-robokop(primary_knowledge_source)
Q56	e0	e_5_e_7	MONDO:0008383	biolink:has_adverse_event	MONDO:0011849	rheumatoid arthritis	psoriatic arthritis	infores:automat-robokop(primary_knowledge_source)
Q57	e0	e_1	CHEBI:6801	biolink:affects	NCBIGene:672	Metformin	BRCA1	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q57	e0	e_2	CHEBI:6801	biolink:affects	NCBIGene:672	Metformin	BRCA1	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q57	e0	e_3	CHEBI:6801	biolink:regulates	NCBIGene:672	Metformin	BRCA1	infores:lincs(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q58	e0	e_1	CHEBI:41879	biolink:contributes_to	MONDO:0004975	Dexamethasone	Alzheimer disease	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q58	e0	e_2	CHEBI:41879	biolink:treats_or_applied_or_studied_to_treat	MONDO:0004975	Dexamethasone	Alzheimer disease	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q59	e0	e_1	CHEBI:6801	biolink:affects	NCBIGene:3569	Metformin	IL6	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q60	e0	e_1	CHEBI:5855	biolink:contributes_to	MONDO:0004979	Ibuprofen	asthma	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q60	e0	e_2	CHEBI:5855	biolink:contributes_to	MONDO:0004979	Ibuprofen	asthma	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q60	e0	e_3	CHEBI:5855	biolink:causes	MONDO:0004979	Ibuprofen	asthma	infores:sider(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q60	e0	e_4	CHEBI:5855	biolink:causes	MONDO:0850283	Ibuprofen	acute asthma	infores:sider(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q60	e0	e_5	CHEBI:5855	biolink:treats_or_applied_or_studied_to_treat	MONDO:0004979	Ibuprofen	asthma	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q60	e0	e_6	CHEBI:5855	biolink:contraindicated_in	MONDO:0850283	Ibuprofen	acute asthma	infores:drugcentral(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q60	e0	e_7	MONDO:0850283	biolink:subclass_of	MONDO:0004979	acute asthma	asthma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q60	e0	e_4_e_7	MONDO:0004979	biolink:causes	MONDO:0850283	asthma	acute asthma	infores:automat-robokop(primary_knowledge_source)
Q60	e0	e_6_e_7	MONDO:0004979	biolink:contraindicated_in	MONDO:0850283	asthma	acute asthma	infores:automat-robokop(primary_knowledge_source)
Q61	e0	e_1	CHEBI:15365	biolink:affects	NCBIGene:675	Aspirin	BRCA2	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q62	e0	e_1	CHEBI:41879	biolink:affects	NCBIGene:1636	Dexamethasone	ACE	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q62	e0	e_2	CHEBI:41879	biolink:affects	NCBIGene:1636	Dexamethasone	ACE	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q62	e0	e_3	CHEBI:41879	biolink:affects	NCBIGene:1636	Dexamethasone	ACE	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q63	e0	e_1	CHEBI:5855	biolink:affects	NCBIGene:348	Ibuprofen	APOE	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q63	e0	e_2	CHEBI:5855	biolink:affects	NCBIGene:348	Ibuprofen	APOE	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q64	e0	e_1	CHEBI:6801	biolink:affects	NCBIGene:1956	Metformin	EGFR	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q65	e0	e_1	CHEBI:5855	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005148	Ibuprofen	type 2 diabetes mellitus	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q65	e0	e_2	CHEBI:43415	biolink:contributes_to	MONDO:0005148	Dexibuprofen	type 2 diabetes mellitus	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q65	e0	e_3	CHEBI:43415	biolink:subclass_of	CHEBI:5855	Dexibuprofen	Ibuprofen	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q65	e0	e_2_e_3	CHEBI:43415	biolink:contributes_to	CHEBI:5855	Dexibuprofen	Ibuprofen	infores:automat-robokop(primary_knowledge_source)
Q66	e0	e_1	CHEBI:6801	biolink:affects	NCBIGene:675	Metformin	BRCA2	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q67	e0	e_1	CHEBI:15365	biolink:affects	NCBIGene:3569	Aspirin	IL6	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q67	e0	e_2	CHEBI:15365	biolink:affects	NCBIGene:3569	Aspirin	IL6	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q68	e0	e_1	CHEBI:41774	biolink:affects	NCBIGene:7157	Tamoxifen	TP53	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q68	e0	e_2	CHEBI:41774	biolink:affects	NCBIGene:7157	Tamoxifen	TP53	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q68	e0	e_3	CHEBI:41774	biolink:affects	NCBIGene:7157	Tamoxifen	TP53	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q68	e0	e_4	CHEBI:41774	biolink:affects	NCBIGene:7157	Tamoxifen	TP53	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q68	e0	e_5	NCBIGene:7157	biolink:affects_response_to	CHEBI:41774	TP53	Tamoxifen	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q69	e0	e_1	CHEBI:27899	biolink:affects	NCBIGene:3569	Cisplatin	IL6	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q69	e0	e_2	CHEBI:27899	biolink:affects	NCBIGene:3569	Cisplatin	IL6	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q69	e0	e_3	CHEBI:27899	biolink:affects	NCBIGene:3569	Cisplatin	IL6	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q69	e0	e_4	NCBIGene:3569	biolink:decreases_response_to	CHEBI:27899	IL6	Cisplatin	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q70	e0	e_1	CHEBI:41879	biolink:affects	NCBIGene:672	Dexamethasone	BRCA1	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q71	e0	e_1	MONDO:0005180	biolink:related_to	NCBIGene:7124	Parkinson disease	TNF	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q71	e0	e_2	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005180	TNF	Parkinson disease	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q71	e0	e_3	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005180	TNF	Parkinson disease	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q72	e0	e_1	MONDO:0008383	biolink:regulates	NCBIGene:1956	rheumatoid arthritis	EGFR	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q73	e0	e_1	CHEBI:10033	biolink:treats_or_applied_or_studied_to_treat	MONDO:0004375	Warfarin	end stage renal failure	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q73	e0	e_2	CHEBI:10033	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005016	Warfarin	diabetic kidney disease	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q73	e0	e_3	CHEBI:10033	biolink:treats_or_applied_or_studied_to_treat	MONDO:0024327	Warfarin	Chronic uremia	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q73	e0	e_4	CHEBI:10033	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005300	Warfarin	chronic kidney disease	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q73	e0	e_5	MONDO:0004375	biolink:subclass_of	MONDO:0005300	end stage renal failure	chronic kidney disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q73	e0	e_6	MONDO:0005016	biolink:subclass_of	MONDO:0005300	diabetic kidney disease	chronic kidney disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q73	e0	e_7	MONDO:0024327	biolink:subclass_of	MONDO:0005300	Chronic uremia	chronic kidney disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q73	e0	e_1_e_5	MONDO:0005300	biolink:treats_or_applied_or_studied_to_treat	MONDO:0004375	chronic kidney disease	end stage renal failure	infores:automat-robokop(primary_knowledge_source)
Q73	e0	e_2_e_6	MONDO:0005300	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005016	chronic kidney disease	diabetic kidney disease	infores:automat-robokop(primary_knowledge_source)
Q73	e0	e_3_e_7	MONDO:0005300	biolink:treats_or_applied_or_studied_to_treat	MONDO:0024327	chronic kidney disease	Chronic uremia	infores:automat-robokop(primary_knowledge_source)
Q74	e0	e_1	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005180	Aspirin	Parkinson disease	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q74	e0	e_2	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0005180	Aspirin	Parkinson disease	infores:ctd(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q74	e0	e_3	CHEBI:15365	biolink:treats_or_applied_or_studied_to_treat	MONDO:0011764	Aspirin	autosomal dominant Parkinson disease 8	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q74	e0	e_4	MONDO:0011764	biolink:subclass_of	MONDO:0005180	autosomal dominant Parkinson disease 8	Parkinson disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q74	e0	e_3_e_4	MONDO:0005180	biolink:treats_or_applied_or_studied_to_treat	MONDO:0011764	Parkinson disease	autosomal dominant Parkinson disease 8	infores:automat-robokop(primary_knowledge_source)
Q75	e0	e_1	NCBIGene:348	biolink:genetically_associated_with	MONDO:0045059	APOE	cribriform carcinoma of breast	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q75	e0	e_2	MONDO:0045059	biolink:subclass_of	MONDO:0007254	cribriform carcinoma of breast	breast cancer	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q75	e0	e_1_e_2	MONDO:0007254	biolink:genetically_associated_with	MONDO:0045059	breast cancer	cribriform carcinoma of breast	infores:automat-robokop(primary_knowledge_source)
Q76	e0	e_1	MONDO:0005148	biolink:related_to	NCBIGene:3630	type 2 diabetes mellitus	INS	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q76	e0	e_2	NCBIGene:3630	biolink:genetically_associated_with	MONDO:0005148	INS	type 2 diabetes mellitus	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q76	e0	e_3	NCBIGene:3630	biolink:genetically_associated_with	MONDO:0005148	INS	type 2 diabetes mellitus	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q76	e0	e_4	NCBIGene:3630	biolink:genetically_associated_with	MONDO:0005148	INS	type 2 diabetes mellitus	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q76	e0	e_5	NCBIGene:3630	biolink:genetically_associated_with	MONDO:0005148	INS	type 2 diabetes mellitus	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q77	e0	uuid:19f4f475-198e-11f0-be82-6045bdb3d4c0	NCBIGene:1956	biolink:has_phenotype	MONDO:0004991	EGFR	minimally invasive lung adenocarcinoma	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q77	e0	uuid:1c5744b4-198e-11f0-be82-6045bdb3d4c0	NCBIGene:1956	biolink:has_phenotype	MONDO:0005061	EGFR	lung adenocarcinoma	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q77	e0	e_3	NCBIGene:1956	biolink:genetically_associated_with	MONDO:0005061	EGFR	lung adenocarcinoma	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q77	e0	e_4	NCBIGene:1956	biolink:genetically_associated_with	MONDO:0005061	EGFR	lung adenocarcinoma	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q77	e0	e_5	MONDO:0004991	biolink:subclass_of	MONDO:0005061	minimally invasive lung adenocarcinoma	lung adenocarcinoma	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q77	e0	uuid:19f4f475-198e-11f0-be82-6045bdb3d4c0_e_5	MONDO:0005061	biolink:has_phenotype	MONDO:0004991	lung adenocarcinoma	minimally invasive lung adenocarcinoma	infores:automat-robokop(primary_knowledge_source)
Q78	e0	e_1	MONDO:0004979	biolink:related_to	NCBIGene:3565	asthma	IL4	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q78	e0	e_2	NCBIGene:3565	biolink:genetically_associated_with	MONDO:0004979	IL4	asthma	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q78	e0	e_3	NCBIGene:3565	biolink:genetically_associated_with	MONDO:0004979	IL4	asthma	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q78	e0	e_4	NCBIGene:3565	biolink:genetically_associated_with	MONDO:0004979	IL4	asthma	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q79	e0	e_1	MONDO:0007915	biolink:related_to	NCBIGene:6775	EXCESS LMW-DNA	STAT4	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q79	e0	uuid:12638660-198e-11f0-be82-6045bdb3d4c0	NCBIGene:6775	biolink:has_phenotype	MONDO:0007915	STAT4	EXCESS LMW-DNA	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q79	e0	e_3	NCBIGene:6775	biolink:genetically_associated_with	MONDO:0007915	STAT4	EXCESS LMW-DNA	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q79	e0	e_4	NCBIGene:6775	biolink:genetically_associated_with	MONDO:0007915	STAT4	EXCESS LMW-DNA	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q79	e0	e_5	NCBIGene:6775	biolink:genetically_associated_with	MONDO:0007915	STAT4	EXCESS LMW-DNA	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q79	e0	e_6	NCBIGene:6775	biolink:genetically_associated_with	MONDO:0007915	STAT4	EXCESS LMW-DNA	infores:monarchinitiative(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q80	e0	e_1	MONDO:0005301	biolink:related_to	NCBIGene:3123	multiple sclerosis	HLA-DRB1	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q80	e0	e_2	NCBIGene:3123	biolink:genetically_associated_with	MONDO:0005301	HLA-DRB1	multiple sclerosis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q80	e0	e_3	NCBIGene:3123	biolink:genetically_associated_with	MONDO:0005301	HLA-DRB1	multiple sclerosis	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q80	e0	e_4	NCBIGene:3123	biolink:genetically_associated_with	MONDO:0005301	HLA-DRB1	multiple sclerosis	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q81	e0	e_1	MONDO:0005148	biolink:related_to	NCBIGene:3952	type 2 diabetes mellitus	LEP	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q81	e0	e_2	NCBIGene:3952	biolink:genetically_associated_with	MONDO:0005148	LEP	type 2 diabetes mellitus	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q81	e0	e_3	NCBIGene:3952	biolink:genetically_associated_with	MONDO:0005148	LEP	type 2 diabetes mellitus	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q81	e0	e_4	NCBIGene:3952	biolink:genetically_associated_with	MONDO:0005148	LEP	type 2 diabetes mellitus	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q81	e0	e_5	NCBIGene:3952	biolink:genetically_associated_with	MONDO:0005148	LEP	type 2 diabetes mellitus	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q82	e0	e_1	MONDO:0005090	biolink:related_to	NCBIGene:1813	schizophrenia	DRD2	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q82	e0	e_2	NCBIGene:1813	biolink:genetically_associated_with	MONDO:0005090	DRD2	schizophrenia	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q82	e0	e_3	NCBIGene:1813	biolink:genetically_associated_with	MONDO:0005090	DRD2	schizophrenia	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q82	e0	e_4	NCBIGene:1813	biolink:genetically_associated_with	MONDO:0005090	DRD2	schizophrenia	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q82	e0	e_5	NCBIGene:1813	biolink:target_for	MONDO:0005090	DRD2	schizophrenia	infores:drugcentral(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q82	e0	e_6	NCBIGene:1813	biolink:target_for	MONDO:0005090	DRD2	schizophrenia	infores:drugmechdb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q83	e0	e_1	MONDO:0005147	biolink:related_to	NCBIGene:3119	type 1 diabetes mellitus	HLA-DQB1	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q83	e0	uuid:18c3e50b-198e-11f0-be82-6045bdb3d4c0	NCBIGene:3119	biolink:has_phenotype	MONDO:0005147	HLA-DQB1	type 1 diabetes mellitus	infores:hpo-annotations(primary_knowledge_source);infores:monarchinitiative(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q83	e0	e_3	NCBIGene:3119	biolink:genetically_associated_with	MONDO:0005147	HLA-DQB1	type 1 diabetes mellitus	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q83	e0	e_4	NCBIGene:3119	biolink:genetically_associated_with	MONDO:0005147	HLA-DQB1	type 1 diabetes mellitus	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q83	e0	e_5	NCBIGene:3119	biolink:genetically_associated_with	MONDO:0005147	HLA-DQB1	type 1 diabetes mellitus	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q84	e0	e_1	MONDO:0005083	biolink:related_to	NCBIGene:3605	psoriasis	IL17A	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
