question_id	run_id	curie1	curie2	gpt_edges	kg_edges	matched_edges	tp	fp	fn	precision	recall	f1	has_any_gpt_edge	has_any_match
Q31	23	NCBIGene:7422	CHEBI:41879	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q31	24	NCBIGene:7422	CHEBI:41879	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q31	25	NCBIGene:7422	CHEBI:41879	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q32	1	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	2	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	3	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	4	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	5	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	6	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	7	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	8	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	9	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	10	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	11	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	12	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	13	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	14	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	15	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	16	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	17	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	18	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	19	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	20	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	21	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	22	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	23	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	24	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q32	25	MONDO:0008383	NCBIGene:7157	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q33	1	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	2	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	3	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	4	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	5	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	6	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	7	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	8	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	9	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	10	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	11	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	12	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	13	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	14	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	15	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	16	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	17	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	18	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	19	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	20	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	21	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	22	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	23	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	24	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q33	25	MONDO:0005300	NCBIGene:7124	1	5	0	0	1	5	0.0	0.0	0.0	1	0
Q34	1	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	2	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	3	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	4	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	5	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	6	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	7	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	8	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	9	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	10	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	11	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	12	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	13	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	14	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	15	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	16	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	17	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	18	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	19	MONDO:0005148	CHEBI:41879	1	3	0	0	1	3	0.0	0.0	0.0	1	0
Q34	20	MONDO:0005148	CHEBI:41879	1	3	0	0	1	3	0.0	0.0	0.0	1	0
Q34	21	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	22	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	23	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q34	24	MONDO:0005148	CHEBI:41879	1	3	0	0	1	3	0.0	0.0	0.0	1	0
Q34	25	MONDO:0005148	CHEBI:41879	0	3	0	0	0	3	0.0	0.0	0.0	0	0
Q35	1	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	2	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	3	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	4	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	5	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	6	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	7	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	8	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	9	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	10	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	11	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	12	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	13	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	14	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	15	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	16	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	17	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	18	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	19	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	20	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	21	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	22	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	23	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	24	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q35	25	MONDO:0005180	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q36	1	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	2	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	3	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	4	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	5	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	6	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	7	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	8	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	9	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	10	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	11	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	12	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	13	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	14	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	15	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	16	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	17	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	18	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	19	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	20	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	21	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	22	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	23	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	24	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q36	25	MONDO:0005148	NCBIGene:673	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q37	1	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	2	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	3	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	4	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	5	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	6	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	7	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	8	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	9	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	10	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	11	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	12	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	13	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	14	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	15	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	16	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	17	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	18	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	19	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	20	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	21	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	22	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	23	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	24	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q37	25	MONDO:0004975	CHEBI:27899	0	2	0	0	0	2	0.0	0.0	0.0	0	0
Q38	1	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	2	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	3	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	4	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	5	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	6	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	7	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	8	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	9	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	10	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	11	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	12	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	13	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	14	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	15	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	16	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	17	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	18	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	19	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	20	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	21	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	22	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	23	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	24	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q38	25	NCBIGene:7157	CHEBI:41879	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q39	1	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	2	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	3	MONDO:0005148	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q39	4	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	5	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	6	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	7	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	8	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	9	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	10	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	11	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	12	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	13	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	14	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	15	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	16	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	17	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	18	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	19	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	20	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	21	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	22	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	23	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	24	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q39	25	MONDO:0005148	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q40	1	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	2	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	3	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	4	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	5	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	6	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	7	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	8	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	9	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	10	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	11	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	12	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	13	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	14	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	15	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	16	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	17	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	18	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	19	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	20	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	21	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	22	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	23	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	24	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q40	25	MONDO:0004979	NCBIGene:7422	1	2	0	0	1	2	0.0	0.0	0.0	1	0
Q41	1	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q41	2	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q41	3	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q41	4	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q41	5	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	6	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	7	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	8	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q41	9	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	10	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	11	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q41	12	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	13	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	14	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q41	15	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q41	16	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q41	17	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	18	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q41	19	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	20	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	21	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	22	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q41	23	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	24	NCBIGene:3569	CHEBI:3756	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q41	25	NCBIGene:3569	CHEBI:3756	0	1	0	0	0	1	0.0	0.0	0.0	0	0
Q42	1	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q42	2	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q42	3	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q42	4	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q42	5	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q42	6	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q42	7	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q42	8	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q42	9	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q42	10	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q42	11	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
Q42	12	NCBIGene:7422	CHEBI:5855	1	1	0	0	1	1	0.0	0.0	0.0	1	0
